"odkaz";"nazev";"vyucujici";"predmet";"tyden";"keywords";"typ";"kod";"poznamky";"origolink";"nahrazeno"
"https://web.microsoftstream.com/video/805cf3db-650f-4409-a341-ba569b88a62b";"Stacionární stavy";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";2;"kvantová mechanika,QM,stacionární stav,vlnová funkce";"přednáška";"M403020";;"https://web.microsoftstream.com/video/805cf3db-650f-4409-a341-ba569b88a62b";
"https://web.microsoftstream.com/video/cb8452a1-c4a4-44ed-9497-eac0a73c652c";"Rovnice kontinuity";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";3;"kvantová mechanika,QM,rovnice kontinuity,kontinuita,tok částic";"přednáška";"M403020";;"https://web.microsoftstream.com/video/cb8452a1-c4a4-44ed-9497-eac0a73c652c";
"https://web.microsoftstream.com/video/558b8123-550f-4e35-aa68-b6a224467928";"Vlastní problém operátoru";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";3;"kvantová mechanika,QM,operátor,problém operátoru";"přednáška";"M403020";;"https://web.microsoftstream.com/video/558b8123-550f-4e35-aa68-b6a224467928";
"https://web.microsoftstream.com/video/4b8fa79b-34ee-4dbf-b910-08d46edfb916";"Kreační a anihilační operátory";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";3;"kvantová mechanika,QM,kreační operátor,anihilační operátor,harmonický oscilátor";"přednáška";"M403020";;"https://web.microsoftstream.com/video/4b8fa79b-34ee-4dbf-b910-08d46edfb916";
"https://web.microsoftstream.com/video/b201749e-ec83-4395-ac86-b19d1047ff1f";"Energetické spektrum harmonického oscilátoru";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";3;"kvantová mechanika,QM,harmonický oscilátor,oscilátor";"přednáška";"M403020";;"https://web.microsoftstream.com/video/b201749e-ec83-4395-ac86-b19d1047ff1f";
"https://web.microsoftstream.com/video/1daa8b65-a818-4cb6-b7fd-59a0b05b2697";"Vlnová funkce harmonického oscilátoru";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";3;"kvantová mechanika,QM,harmonický oscilátor,oscilátor,vlnová funkce";"přednáška";"M403020";;"https://web.microsoftstream.com/video/1daa8b65-a818-4cb6-b7fd-59a0b05b2697";
"https://web.microsoftstream.com/video/053f6888-b91f-4811-859b-f9df8f499627";"Aplikace anihilačních a kreačních operátorů";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";3;"kvantová mechanika,QM,kreační operátor,anihilační operátor,harmonický oscilátor";"přednáška";"M403020";;"https://web.microsoftstream.com/video/053f6888-b91f-4811-859b-f9df8f499627";
"https://web.microsoftstream.com/video/8015ea01-4e4a-4bde-98ca-86a36fd50952";"Moment hybnosti";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";4;"kvantová mechanika,QM,moment hybnosti";"přednáška";"M403020";;"https://web.microsoftstream.com/video/8015ea01-4e4a-4bde-98ca-86a36fd50952";
"https://web.microsoftstream.com/video/1e15a125-2059-4477-9a59-c85aa958332f";"Heisenbergovy relace neurčitosti";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";4;"kvantová mechanika,QM,neurčitost,relace neurčitosti,Heisenberg,vlnová funkce,operátor";"přednáška";"M403020";;"https://web.microsoftstream.com/video/1e15a125-2059-4477-9a59-c85aa958332f";
"https://web.microsoftstream.com/video/9819429d-7c0a-4a19-9141-0b2b86e4cea4";"Časově závislá poruchová teorie: Úvod";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";5;"kvantová mechanika,QM,poruchová teorie,lambda";"přednáška";"M403020";;"https://web.microsoftstream.com/video/9819429d-7c0a-4a19-9141-0b2b86e4cea4";
"https://web.microsoftstream.com/video/d1add5e6-44b0-423d-a4ed-97f0730c606e";"Časově závislá poruchová teorie: Konstantní porucha";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";5;"kvantová mechanika,QM,poruchová teorie,konstantní porucha,Fermiho zlaté pravidlo,Fermiho pravidlo";"přednáška";"M403020";;"https://web.microsoftstream.com/video/d1add5e6-44b0-423d-a4ed-97f0730c606e";
"https://web.microsoftstream.com/video/44e60fc4-86d9-4ed3-901e-cf80f70eed13";"Časově závislá poruchová teorie: Harmonická porucha";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";5;"kvantová mechanika,QM,poruchová teorie,harmonická porucha";"přednáška";"M403020";;"https://web.microsoftstream.com/video/44e60fc4-86d9-4ed3-901e-cf80f70eed13";
"https://web.microsoftstream.com/video/87c8ca0f-fb3d-46fc-8cbb-147023294069";"Fermiho zlaté pravidlo";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";6;"kvantová mechanika,QM,Fermiho zlaté pravidlo,Fermiho pravidlo,hustota stavů";"přednáška";"M403020";;"https://web.microsoftstream.com/video/87c8ca0f-fb3d-46fc-8cbb-147023294069";
"https://web.microsoftstream.com/video/c8858f97-ced6-4f80-8bc1-5748e1401df5";"Aplikace Fermiho zlatého pravidla: IČ spektroskopie";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";6;"kvantová mechanika,QM,Fermiho zlaté pravidlo,Fermiho pravidlo,spektroskopie,IČ,infračervená spektroskopie";"přednáška";"M403020";;"https://web.microsoftstream.com/video/c8858f97-ced6-4f80-8bc1-5748e1401df5";
"https://web.microsoftstream.com/video/9191a1ac-d620-4aaa-8eb6-c7485162ec55";"Aplikace Fermiho zlatého pravidla: Elektronové přechody";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";6;"kvantová mechanika,QM,Fermiho zlaté pravidlo,Fermiho pravidlo,výběrová pravidla";"přednáška";"M403020";;"https://web.microsoftstream.com/video/9191a1ac-d620-4aaa-8eb6-c7485162ec55";
"https://web.microsoftstream.com/video/4547311b-65d1-412e-b00d-95b4a63dfb9e";"Aplikace Fermiho zlatého pravidla: Rotační přechody";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";6;"kvantová mechanika,QM,Fermiho zlaté pravidlo,Fermiho pravidlo,rotační přechody,rotace";"přednáška";"M403020";;"https://web.microsoftstream.com/video/4547311b-65d1-412e-b00d-95b4a63dfb9e";
"https://web.microsoftstream.com/video/e714c078-91fc-4918-aab9-bdd024e8a317";"Fotoionizace";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";7;"kvantová mechanika,QM,fotoionizace,světlo,frekvence ";"přednáška";"M403020";;"https://web.microsoftstream.com/video/e714c078-91fc-4918-aab9-bdd024e8a317";
"https://web.microsoftstream.com/video/2b3bb48d-7cd4-4404-b98a-18c16311913a";"Molekulová spektra";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";7;"kvantová mechanika,QM,sprektum,molekulová spektra,vlnová funkce,Franckův–Condonův faktor";"přednáška";"M403020";;"https://web.microsoftstream.com/video/2b3bb48d-7cd4-4404-b98a-18c16311913a";
"https://web.microsoftstream.com/video/c4b6df61-a65e-4962-b253-106048e20f1b";"Dovolené a zakázané přechody";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";7;"kvantová mechanika,QM,dovolený přechod,zakázaný přechod,pravdepodobnost přechodu,magnetický přechod,spin-orbitalní vazba,kvadrupolový přechod";"přednáška";"M403020";;"https://web.microsoftstream.com/video/c4b6df61-a65e-4962-b253-106048e20f1b";
"https://web.microsoftstream.com/video/0f20ba25-a8d0-4e9c-9407-889934f7fb86";"Veličiny charakterizující absorpci záření";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";7;"kvantová mechanika,QM,absorpce,záření,absorpce záření,Lambertův–Beerův zákon,absorpční koeficient";"přednáška";"M403020";;"https://web.microsoftstream.com/video/0f20ba25-a8d0-4e9c-9407-889934f7fb86";
"https://web.microsoftstream.com/video/40f11656-7426-4357-8d04-e9e8ba94bd5b";"Absorpce, emise a stimulovaná emise";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";8;"kvantová mechanika,QM,emise,absorpce,stimulovaná emise,Einsteinovy koeficienty,hustota záření";"přednáška";"M403020";;"https://web.microsoftstream.com/video/40f11656-7426-4357-8d04-e9e8ba94bd5b";
"https://web.microsoftstream.com/video/5319ff70-eea2-4e95-b4df-a57c5831685d";"Šířka spektrální čáry";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";8;"kvantová mechanika,QM,spektrální čára,vlnová funkce,Dopplerovského rozšíření,spektrum";"přednáška";"M403020";;"https://web.microsoftstream.com/video/5319ff70-eea2-4e95-b4df-a57c5831685d";
"https://web.microsoftstream.com/video/4f247301-92a1-4917-b5e8-a1adf91f86b3";"Rabiho oscilace";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";9;"kvantová mechanika,QM,Rabiho oscilace,oscilace,excitovaný stav,Rabiho frekvence";"přednáška";"M403020";;"https://web.microsoftstream.com/video/4f247301-92a1-4917-b5e8-a1adf91f86b3";
"https://web.microsoftstream.com/video/d00ae997-2d50-4d8d-8164-609f19a0e5d0";"Matice hustoty";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";9;"kvantová mechanika,QM,matice hustoty,hustota,řídicí rovnice,pravdepodobnost,populace,koherence";"přednáška";"M403020";;"https://web.microsoftstream.com/video/d00ae997-2d50-4d8d-8164-609f19a0e5d0";
"https://web.microsoftstream.com/video/4cbd1de7-369e-48c8-9fd2-1656c4b42e85";"NMR – energie spinu v magnetickém poli";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";10;"kvantová mechanika,QM,NMR,nukleární magnetická rezonance,spin,magnetické pole,gyromagnetický poměr";"přednáška";"M403020";;"https://web.microsoftstream.com/video/4cbd1de7-369e-48c8-9fd2-1656c4b42e85";
"https://web.microsoftstream.com/video/6dc0aec2-fd0f-45cd-ba87-ed43462f7594";"Jak se měří v NMR? (a Blochovy rovnice)";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";10;"kvantová mechanika,QM,NMR,nukleární magnetická rezonance,spin,Blochovy rovnice,Rabi,vektor magnetizace";"přednáška";"M403020";;"https://web.microsoftstream.com/video/6dc0aec2-fd0f-45cd-ba87-ed43462f7594";
"https://web.microsoftstream.com/video/1d8b6ac9-b274-4c97-a661-42ffb8614677";"NMR – časový vývoj";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";10;"kvantová mechanika,QM,NMR,nukleární magnetická rezonance,spin,gyromagnetický poměr,Liouville-von Neumann";"přednáška";"M403020";;"https://web.microsoftstream.com/video/1d8b6ac9-b274-4c97-a661-42ffb8614677";
"https://web.microsoftstream.com/video/4b00a1a2-fc4c-4aef-8cf6-7f033a1d045f";"Vícefotonové děje: Přehled";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";11;"kvantová mechanika,QM,foton,vícefotonové děje,vícefotonová spektroskopie,Ramanův rozptyl,Rayleighův rozptyl";"přednáška";"M403020";;"https://web.microsoftstream.com/video/4b00a1a2-fc4c-4aef-8cf6-7f033a1d045f";
"https://web.microsoftstream.com/video/f07a0807-c09d-4529-a715-53d80b04a4d3";"Ramanův rozptyl: Klasický pohled";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";11;"kvantová mechanika,QM,foton,vícefotonové děje,vícefotonová spektroskopie,Ramanův rozptyl";"přednáška";"M403020";;"https://web.microsoftstream.com/video/f07a0807-c09d-4529-a715-53d80b04a4d3";
"https://web.microsoftstream.com/video/d83a52cb-5d23-4576-af8a-d8437efbb3c4";"Dvoufotonové děje: Kvantový pohled";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";11;"kvantová mechanika,QM,foton,vícefotonové děje,vícefotonová spektroskopie,dvoufotonové dejě,dvoufotonová absorpce,operátor polarizovatelnosti,polarizovatelnost";"přednáška";"M403020";;"https://web.microsoftstream.com/video/d83a52cb-5d23-4576-af8a-d8437efbb3c4";
"https://web.microsoftstream.com/video/9e15b2b4-a6b2-427c-92cb-b1ccca06881e";"Dvoufotonová absorpce: Poruchová teorie";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";11;"kvantová mechanika,QM,foton,vícefotonové děje,vícefotonová spektroskopie,dvoufotonové dejě,dvoufotonová absorpce,poruchová teorie";"přednáška";"M403020";;"https://web.microsoftstream.com/video/9e15b2b4-a6b2-427c-92cb-b1ccca06881e";
"https://web.microsoftstream.com/video/7b063953-2b18-46cf-8cbf-4f31b37720a7";"Chiroptické techniky: Úvod";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";12;"kvantová mechanika,QM,chiroptické techniky,chiralita,chirální molekula,polarizovatelnost,polarimetrie,cirkulární dichroismus";"přednáška";"M403020";;"https://web.microsoftstream.com/video/7b063953-2b18-46cf-8cbf-4f31b37720a7";
"https://web.microsoftstream.com/video/280e5747-92d3-4a9b-ad32-2efda05370e4";"Elektrické a magnetické přechody";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";12;"kvantová mechanika,QM,elektrický přechod,magnetický přechod,cirkulární dichroismus,chiralita";"přednáška";"M403020";;"https://web.microsoftstream.com/video/280e5747-92d3-4a9b-ad32-2efda05370e4";
"https://web.microsoftstream.com/video/c93154a4-1d00-498d-89c8-4e273775cf11";"Cirkulární dichroismus: Kvantová teorie";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";12;"kvantová mechanika,QM,cirkulární dichroismus";"přednáška";"M403020";;"https://web.microsoftstream.com/video/c93154a4-1d00-498d-89c8-4e273775cf11";
"https://web.microsoftstream.com/video/38306ae5-e203-4eb7-bb51-3c38bb018c06";"Magnetický cirkulární dichroismus";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";12;"kvantová mechanika,QM,magnetický cirkulární dichroismus,cirkulární dichroismus,Zeeman,chiralita";"přednáška";"M403020";;"https://web.microsoftstream.com/video/38306ae5-e203-4eb7-bb51-3c38bb018c06";
"https://web.microsoftstream.com/video/9ae7c91a-0deb-4dfc-85c5-dcc715a1057b";"Rezonanční přenos energie: Úvod";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";13;"kvantová mechanika,QM,přenos energie,rezonance,rezonanční přenos energie,excitovaná molekula,vibrační hladina,emise,fosforescence";"přednáška";"M403020";;"https://web.microsoftstream.com/video/9ae7c91a-0deb-4dfc-85c5-dcc715a1057b";
"https://web.microsoftstream.com/video/29aaca4d-7c5c-449c-85a7-323cd2df05b9";"Mechanismus B: Försterův";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";13;"kvantová mechanika,QM,Försterův mechanismus,FRET,excitovaný stav,přenos energie";"přednáška";"M403020";;"https://web.microsoftstream.com/video/29aaca4d-7c5c-449c-85a7-323cd2df05b9";
"https://web.microsoftstream.com/video/60d4149f-d258-4305-aa6c-3349dceb2419";"Mechanismus C: Dexterův";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";13;"kvantová mechanika,QM,Dexterův mechanismus,přenos energie,excitovaný stav,Coulombovský člen";"přednáška";"M403020";;"https://web.microsoftstream.com/video/60d4149f-d258-4305-aa6c-3349dceb2419";
"https://web.microsoftstream.com/video/55293308-548a-4b64-91a6-9b9e938514c7";"Rezonanční přenos energie: Příklady";"Petr Slavíček";"Kvantová mechanika v chemii: Pokročilý kurz";13;"kvantová mechanika,QM,přenos energie,rezonance,rezonanční přenos energie,excitovaná molekula";"přednáška";"M403020";;"https://web.microsoftstream.com/video/55293308-548a-4b64-91a6-9b9e938514c7";
"https://web.microsoftstream.com/video/dc7a886f-89f3-4b59-a40e-4459e7b3e5ac";"Stavová rovnice vody – program STEAM";"Jan Heyda";"Fyzikální chemie vodných roztoků";2;"STEAM,stavová rovnice vody,Hillova rovnice";"přednáška";"M403011";;"https://web.microsoftstream.com/video/d9d3ad20-990e-47b6-ae2a-39e372eebd3d";1
"https://web.microsoftstream.com/video/97e03290-605a-4755-8137-0314c47b7c69";"Pohled do struktury vody – program VMD";"Jan Heyda";"Fyzikální chemie vodných roztoků";4;"VMD,struktura vody,radiální distribuční funkce,hydratační vrstva,difúze";"přednáška";"M403011";;"https://web.microsoftstream.com/video/ecb61f79-7e6d-43e7-bfb7-fdf251d7679e";1
"https://web.microsoftstream.com/video/896756f9-a18b-43af-86a0-dbc2d9cad6ca";"Vlastnosti vody v kritické oblasti";"Jan Heyda";"Fyzikální chemie vodných roztoků";6;"STEAM,kritická oblast,termodynamické a kinetické vlastnosti";"přednáška";"M403011";;"https://web.microsoftstream.com/video/13a98b10-b6d3-45c0-9104-b8acb5c8144a";1
"https://web.microsoftstream.com/video/6caa8761-06e6-4317-94a4-dc087c69b2ba";"Standardní stavy";"Pavel Vrbka";"Fyzikální chemie vodných roztoků";8;"standardní stavy,nekonečné zředění,čistá látka za pT-systému,přechod mezi standardními stavy";"přednáška";"M403011";;"https://web.microsoftstream.com/video/c870e735-9ca7-4638-a7a7-afe566499929";1
"https://web.microsoftstream.com/video/c2fb30ac-2f26-4cbc-8605-abff3835d865";"Objemové vlastnosti směsi voda–ethanol";"Pavel Vrbka";"Fyzikální chemie vodných roztoků";10;"směs voda-ethanol,zpracování hustotních dat,zdánlivý objem,molární objem";"přednáška";"M403011";;"https://web.microsoftstream.com/video/fdc292ac-e70e-4ee8-a431-7dcf26c5ef26";1
"https://web.microsoftstream.com/video/3c80630e-e915-4ac6-a265-b99d39ff3c4c";"Hydratace rozpuštěnců";"Jan Heyda";"Fyzikální chemie vodných roztoků";12;"hydratace nepolárních rozpuštěnců,hydratace polárních rozpuštěnců,hydratace nabitých rozpuštěnců,Bornův model";"přednáška";"M403011";;"https://web.microsoftstream.com/video/5888a96d-5756-4e3a-9d34-7c871f2104cd";1
"https://web.microsoftstream.com/video/82765946-bd24-4da2-81ae-a41cfe2a6182";"Základy nerovnovážné termodynamiky – úvod";"Karel Friess";"Transportní a membránové procesy";1;"tokové bilanční rovnice,hnací síly,nevratná termodynamika";"přednáška";"P403007";;"https://web.microsoftstream.com/video/edaeef44-b4ca-4d4e-8f62-1215c40e25f8";1
"https://web.microsoftstream.com/video/6c313d74-ebe3-45ff-998a-a5109294a5b1";"Základy nerovnovážné termodynamiky – bilanční rovnice, vícesložkové systémy a difuze";"Karel Friess";"Transportní a membránové procesy";2;"Fickovy zákony,difuze,1. Fickův zákon,2. Fickův zákon";"přednáška";"P403007";;"https://web.microsoftstream.com/video/27b4865e-14fa-4ef4-b7b1-86cbdaf37d0b";1
"https://web.microsoftstream.com/video/718cd386-54b4-4e06-a96a-b6bd190a322b";"Transport v membránách";"Karel Friess";"Transportní a membránové procesy";3;"porézní a neporézní materiály,Knudsen,rozpustnostně-difuzní model,sítový efekt";"přednáška";"P403007";;"https://web.microsoftstream.com/video/043b9245-8ac6-4372-8100-8344f8d91b39";1
"https://web.microsoftstream.com/video/1610036f-68da-4c27-9c33-0e28ab9e004a";"Transport v roztocích elektrolytů – Donnanova rovhováha";"Karel Friess";"Transportní a membránové procesy";4;"Donananova rovnováha,vodivost,pohyblivost,konvekce,migrace,difuze";"přednáška";"P403007";;"https://web.microsoftstream.com/video/9f1ed417-15aa-4c7f-a59c-eb373d36f669";1
